teks,label,panjang_teks,is_noise,is_outlier
"hi kak
nama saya arsyad saya berumur 17 tahun pas ditanggal 18 maret ini
saya duduk dikelas XI sma 
dikelas itulah saya mendapat prestasi yang sangat saya banggakan 
saya juara 1 dikelas
juara 1 osn kimia tingkat kabupaten
baru ini saya dan teman saya mendapat kan juara 1 cerdas cermat dalam kegiatan giat prestasi 
dan juga saya sangat aktif dalam kegiatan apapun 
seperti osis 
pramuka dan berbagai kegiatan diluar sekolah.
saya juga ingin sekolah seperti kakak
aku pengen goal ke university ugm 
hehe",0,504,False,False
"manusia adalah makhluk hidup yang unik dan berkarakteristik 
dan manusia adalah makhluk yang cerdas dalam pengetahuan",0,117,False,False
"upacara memperingati hari kemerdekaan di sekolah
dan ikut perlombaan di kampung saya sendirii",0,93,False,False
"kata benda adalah kata yang menunjukkan benda atau objek
kata kerja menggambarkan kata yang melakukan aktivitas
kata sifat menunjukkan sifat seseorang 
meja
berjalan
indah",0,171,False,False
"keduanya karena dalam ruangan hampa udara.
",0,43,False,False
"asam memiliki ph rendah sedangkan
basa memiliki ph tinggi",0,57,False,False
"virus tidak memiliki sel
sedangkan bakteri memili sel yang lengkap",0,66,False,False
"empati adalah suatu sifat yang mampu untuk memahami dan mersakan perasaan org lain
simpati adalah sifat kasihan kepada orang lain
saya sangat prihatin dalam kondiai anda sekarang,semoga cepat sembuh dan dapat beraktivitas seperti biasanya",0,238,False,False
terletak pada antara samudra pasifik dan samudra hindia,0,55,False,False
"kecerdasan adalah dimana individu yang dapat memahami suatu kondisi
atau dapat mencerna suatu informasi dengan baik",0,115,False,False
rasanya bahagia.,0,16,False,False
belum perna merasakan hal itu.,0,30,False,False
semua momen lucu dan menyenangkan.,0,34,False,False
ketika melakukan kegiatan yang kita sukai.,0,42,False,False
nama saya Sahlan dari kelas X.,0,30,False,False
jenis makhluk hidup yang memiliki kecerdasan.,0,45,False,False
"G30SPKI, ketika menonton dokumentasinya terasa sedih dan mencekam.",0,66,False,False
"kata Benda  adalah kata yang digunakan untuk menunjukkan orang, benda, tempat, atau konsep. Contoh kata benda adalah meja.

kata kerja adalah kata yang menunjukkan tindakan atau keadaan. Contoh kata kerja adalah berlari.

kata sifat adalah kata yang digunakan untuk memberikan deskripsi atau keterangan pada kata benda atau kata ganti. Contoh kata sifat adalah tinggi.",0,368,False,False
benda yang paling dekat dengan lantai.,0,38,False,False
"asam adalah zat yang dapat menghasilkan ion hidrogen saat dilarutkan ke dalam air, sedangkan basa merupakan zat penghasil ion hidroksida.",0,137,False,False
virus berukuran lebih kecil dari bakteri,0,40,False,False
"simpati hanya berupa perasaan seperti rasa kasihan, sedangkan empati lebih ke aksi langsung seperti menolong orang yang jatuh.",0,126,False,False
Asia,0,4,False,False
"Ulos, dari kain.",0,16,False,False
"kecerdasan merupakan kemampuan untuk belajar, keseluruhan pengetahuan yang diperoleh, serta kemampuan dalam beradaptasi dengan situasi baru.",0,140,False,False
Tentu saya senang,0,17,False,False
Tidak tau,0,9,False,False
Menghabiskan waktu dengan keluarga besar,0,40,False,False
Merasa senang,0,13,False,False
Saya siswa laki-laki di SMA Negeri 2,0,36,False,False
Mamalia yang memiliki kecerdasan,0,32,False,False
"Proklamasi kemerdekaan Indonesia, saya merasa terharu",0,53,False,False
"Kata Benda  adalah kata yang digunakan untuk menunjukkan orang, benda, tempat, atau konsep. Contoh kata benda adalah meja.

Kata kerja adalah kata yang menunjukkan tindakan atau keadaan. Contoh kata kerja adalah berlari.

Kata sifat adalah kata yang digunakan untuk memberikan deskripsi atau keterangan pada kata benda atau kata ganti. Contoh kata sifat adalah tinggi.",0,368,False,False
Benda yang memiliki jarak terdekat,0,34,False,False
"Asam adalah zat yang dapat menghasilkan ion hidrogen saat dilarutkan ke dalam air, sedangkan basa merupakan zat penghasil ion hidroksida.",0,137,False,False
Virus berukuran lebih kecil dari bakteri dan bersifat seperti parasit.,0,70,False,False
Katulistiwa,0,11,False,False
"Topi untuk berladang, bambu",0,27,False,False
"Kemampuan seseorang untuk memecahkan masalah yang dihadapi, dalam hal ini adalah masalah yang menuntut kemampuan fikiran serta dapat diukur secara kuantitatif dan kualitatif.",0,174,False,False
Bahagiaa,0,8,False,False
Saat ulang tahunn,0,17,False,False
Berkumpul dengan keluarga,0,25,False,False
Menikmati hidup,0,15,False,False
Seorang pelajar,0,15,False,False
Manusia merupakan makhluk hidup,0,31,False,False
"Kata benda (noun) adalah kata yang digunakan untuk menunjukkan orang, benda, tempat, atau konsep.
Kata kerja (verb) adalah kata yang menunjukkan tindakan atau keadaan.
Kata sifat (adjective) adalah kata yang digunakan untuk memberikan deskripsi atau keterangan pada kata benda atau kata ganti.",0,293,False,False
Tergantung berat dan jarak,0,26,False,False
"Terdapat perbedaan pada rasa, larutan asam memiliki rasa masam, sementara zat basa memiliki rasa pahit.",0,103,False,False
"Cara bertahan hidup dan ukuran yang berbeda, virus lebih kecil dan menjadi parasit pada inangnya, sedangkan bakteri sel tunggal dan hidup sendiri.",0,146,False,False
"Empati cenderung perasaan, sedangkan simpati perlakuan langsung dari empati. Contoh seorang siswa berempati pada seekor kucing yang kelaparan, sehingga dia simpati dan memberikan makanan pada kucing.",0,199,False,False
Antara dua benua dan dua samudera,0,33,False,False
"Ulos, terbuat dari kain tenun",0,29,False,False
Kemampuan dalam mengerjakan masalah,0,35,False,False
Merasa senang dan bahagia,0,25,False,False
pass,0,4,False,False
Hati terasa nyaman,0,18,False,False
Siswa,0,5,False,False
Manusia adalah makhluk sosial,0,29,False,False
Kemerdekaan,0,11,False,False
"Kata benda: meja
Kata sifat: baik
Kata kerja: mengetik",0,54,False,False
Keduanya jatuh bersama,0,22,False,False
"Ph berbeda, dan rasa berbeda",0,28,False,False
Ukurannya dan cara hidup,0,24,False,False
"Empati: menangis melihat korban kebakaran
Simpati: Mendonasikan uang untuk korban kebakaran",0,91,False,False
Asia tenggara,0,13,False,False
"Ulos, tidak tau",0,15,False,False
"Kemampuan untuk berpikir dan menjawab pertanyaan, contohnya sekarang",0,68,False,False
"Artificial Intelligence (AI) dikembangkan sekitar tahun 1950 pada bidang ilmu komputer. Kecerdasan buatan (AI) merupakan metode yang mengacu pada sistem atau mesin yang meniru kecerdasan manusia, serta menyelesaikan berbagai masalah di dunia nyata. Solusi alternatif yang lebih efisien dan mudah dalam menyelesaikan masalah membuat kecerdasan buatan mengalami kemajuan pesat dalam beberapa tahun terakhir, dan potensinya telah diakui di berbagai industri. Kecerdasan buatan kini telah diterapkan di berbagai ilmu dasar, termasuk dalam ilmu formasi, matematika, ilmu kedokteran, ilmu material, geoscience, ilmu kehidupan, fisika, dan kimia. Penerapan kecerdasan buatan dapat dilihat pada jurnal (W. Wang, 2024) dalam pendeteksian dan analisis perilaku siswa di kelas seni untuk memastikan kualitas pembelajaran siswa pada kelas tersebut.",0,836,False,False
"Berdasarkan hasil penelitian jurnal (Krecar et al., 2024) rata-rata siswa menyebutkan empat alasan utama menggunakan ChatGPT untuk mengerjakan tugas mereka. Alasan yang paling sering disebut adalah: untuk mencari konten yang menarik bagi mereka, untuk menganalisis topik secara lebih mendalam, dan di urutan ketiga (dipilih oleh hampir 50% responden) adalah untuk menulis tugas berupa teks (seperti esai, makalah seminar, ulasan, dll). Penggunaan yang terakhir bisa dianggap tidak etis, terutama jika hanya menyalin-tempel tanpa berpikir kritis. Jurnal tersebut memaparkan hasil survei terkait sejauh mana penggunaan ChatGPT dianggap bisa diterima dalam mengerjakan tugas. Mayoritas siswa menganggap tidak pantas jika menyalin lebih dari setengah isi tugas secara langsung (Krecar et al., 2024).",0,795,False,False
"Seorang siswa Hingham High School menerima hukuman berupa nilai nol pada tugas esai kelas sejarah dan D untuk nilai akhir, yang menyebabkan nilai semesternya turun menjadi C setelah diduga menggunakan alat kecerdasan buatan untuk meneliti dan membuat outline esai kelas sejarah (Tenbarge, 2024). Berdasarkan student handbook code of discipline yang disediakan oleh Hingham High School, penggunaan teknologi yang tidak sah, termasuk Kecerdasan Buatan (AI) pada penilaian dianggap melanggar Integritas Akademik: Kecurangan dan Plagiarisme (Hingham Public Schools, 2024). Dijelaskan seorang guru yang menangkap satu atau lebih siswa yang melakukan kecurangan pada tugas, kuis, atau tes yang dinilai akan mencatat nilai gagal untuk tugas itu, berlaku pada setiap siswa yang terlibat. Guru akan memberi tahu orang tua tentang insiden tersebut dan asisten kepala sekolah yang akan menambahkan informasi tersebut ke file disiplin siswa. Asisten kepala sekolah dapat mengambil tindakan lebih lanjut jika mereka menganggapnya perlu.",0,1023,False,False
"Penerapan kecerdasan buatan di sekolah menimbulkan tantangan besar, terutama untuk penilaian tugas siswa. Siswa dari berbagai bidang saat ini sering menggunakan ChatGPT untuk menyelesaikan tugas, hal ini menjadi tantangan bagi para pendidik yang kesulitan memverifikasi keaslian tugas yang dikumpulkan (Salim & Hossain, 2024). Verifikasi keaslian tugas yang dikumpulkan siswa dibutuhkan guna mencapai nilai etika pada transparansi, kredibilitas, serta kekayaan intelektual tugas siswa. (Fleckenstein et al., 2024) mengungkapkan dalam dua studi percobaan bahwa guru pemula dan guru berpengalaman tidak dapat mengidentifikasi teks yang dihasilkan oleh ChatGPT dari teks yang ditulis oleh siswa. Namun, terdapat beberapa indikasi bahwa guru yang lebih berpengalaman membuat penilaian yang lebih bervariasi dan lebih akurat.",0,820,False,False
"SMA Negeri 2 Padang Bolak merupakan sebuah Sekolah Menengah Atas (SMA) negeri yang berlokasi di Batu Tambun, Kecamatan Padang Bolak, Kabupaten Padang Lawas Utara, Provinsi Sumatera Utara (Sekolah Kita, n.d.). Sekolah ini memiliki akreditasi grade A dengan nilai 91 (akreditasi tahun 2017) dari Badan Akreditasi Nasional Sekolah/Madrasah (Sekolahloka, 2024).
Sekolah ini merupakan salah satu lembaga pendidikan tingkat menengah atas yang dikelola oleh pemerintah di wilayah tersebut. SMA Negeri 2 Padang Bolak memiliki 24 orang guru dan tenaga pengajar, serta 4 tenaga kependidikan (Kementerian Pendidikan, 2024)",0,611,False,False
"Menurut (Mahsun, 2014) teks merupakan satuan bahasa yang digunakan sebagai ungkapan suatu kegiatan sosial baik secara lisan maupun tulisan dengan struktur berpikir yang lengkap. Menurut (Nababan, 1987) teks merupakan esensi wujud bahasa. Sedangkan menurut (Bell, 1991) teks merupakan suatu hasil rangkaian ekspresi linguistik terstruktur yang membentuk kesatuan utuh dan suatu produk formal pilihan dari sistem tema tata bahasa yang membawa arti semantik dari preposisi melalui kalimat yang dihubungkan dengan cara kohesi. Teks dapat berupa tulisan, surat, artikel, buku, email, tugas sekolah, dan pesan teks.",0,609,False,False
"Pada hakikatnya, bahasa selalu memiliki bentuk teks. Ketika manusia ingin menyampaikan gagasan, manusia akan menggunakan bentuk teks tertentu. Dalam upaya menyampaikan gagasan, manusia akan berusaha agar teks tersebut mengandung bentuk-bentuk bahasa yang sesuai dengan gagasan yang diinginkan. Bentuk-bentuk tersebut merupakan sistem linguistik yang ada pada teks tersebut. Bentuk teks dan bentuk-bentuk bahasa yang dipilih akan berbeda tergantung dengan gagasan yang diinginkan (Wiranto & Santosa, 2014).",0,505,False,False
"Teks buatan mesin dihasilkan dengan melatih model AI untuk memahami pola ucapan manusia menggunakan teknologi NLP dan melatih model AI dengan menggunakan data yang diperoleh dari berbagai sumber. Terkadang teks yang dihasilkan oleh AI memiliki struktur kata yang sedikit berantakan, dan penjelasan yang terlalu berbelit dibandingkan struktur teks kecerdasan manusia (F. et al., n.d.). Grafik pada Gambar 1 memberikan gambaran mengenai pangsa pasar Chatbot GenAI. Dari data yang ada, ChatGPT menempati posisi teratas dengan pangsa pasar sebesar 59,7%. Keberhasilan ChatGPT dalam meraih pangsa pasar yang signifikan ini menunjukkan bahwa kebanyakan pengguna lebih memilih menggunakan ChatGPT dibandingkan chatbot GenAI lainnya.",0,725,False,False
"Menurut (Ayala-Chauvin & Avilés-Castillo, 2024) Natural Language Processing (NLP) telah muncul sebagai salah satu bidang penerapan kecerdasan buatan yang menjanjikan. Natural Language Processing (NLP) adalah bidang penelitian di mana suatu bahasa diproses untuk memahami aspek tata bahasa, makna, dan emosi (Patil et al., 2023). NLP telah menjadi bidang penelitian yang terus berkembang yang menghubungkan ilmu komputer dan linguistik.
Bahasa yang secara umum digunakan manusia dalam berkomunikasi satu sama lain disebut bahasa natural atau alami manusia (Purwantoro & Wibowo, 2020). Tabel 2.3.1 menampilkan perbedaan antara bahasa natural dan buatan.",0,651,False,False
"John W. Tukey adalah salah satu ahli statistik pertama yang memberikan deskripsi terperinci tentang Exploratory Data Analysis (EDA). John mendefenisikannya sebagai “detective work--numerical detective work--or counting detective work--or graphical detective work”(Tukey, 1977). Kalimat tesebut sebagian besar merupakan filosofi analisis data di mana peneliti memeriksa data tanpa ide-ide yang terbentuk sebelumnya untuk menemukan apa yang dapat diceritakan data kepadanya tentang fenomena yang sedang dipelajari. Menurut (Hartwig & Dearing, 1979) Exploratory Data Analysis (EDA) adalah pola pikir, suatu cara berpikir tentang analisis data dan juga cara melakukannya. Semakin banyak informasi yang diketahui tentang data, semakin efektif data tersebut dapat digunakan untuk mengembangkan, menguji, dan menyempurnakan teori. ",0,824,False,False
"Visualisasi data ialah sebuah teknik dalam menyajikan informasi atau data didalam bentuk grafik atau gambar yang dapat membantu untuk memahami pola, hubungan, serta tren yang sulit dilihat dengan sekedar melihat data dalam bentuk tabel atau angka (Sudipa et al., 2023). Beberapa tujuan dari visualisasi data antara lain: 
1.	Memudahkan pemahaman data
2.	Mengidentifikasi pola dan tren
3.	Meningkatkan pengambilan keputusan
4.	Membuat presentasi data yang lebih menarik
5.	Memperlihatkan perbandingan dan relasi antara data
6.	Mengurangi kesalahan
Beberapa teknik visualisasi data yang dapat digunakan antara lain: line graphs, bar chart, scatter plot, pie chart, maps, diagrams dan matrices, dan lainnya (Trigreisian et al., 2023).",0,731,False,False
"Praproses data merupakan proses yang menyiapkan berbagai data menjadi sekumpulan data yang akurat, terintegrasi, dan siap untuk diolah (Putra et al., 2023).",0,156,False,False
"Fokus proses ini adalah identifikasi dan memperbaiki kesalahan dan bias dengan mengisi atau melengkapi nilai yang hilang atau menghapus hal-hal yang tidak bisa diperbaiki dan dilengkapi, menyelesaikan masalah ketidakkonsistenan dan standarisasi format, melakukan penanganan yang tepat untuk data yang tidak lazim (Putra et al., 2023). Beberapa contoh permasalahan data antara lain: missing value, noisy data, duplikat, dan outlier.",0,431,False,False
"Case folding merupakan langkah pertama dalam pra-proses teks dengan melakukan proses pengubahan semua huruf dalam data menjadi huruf kecil. Suatu tahapan di mana teks atau karakter diubah ke bentuk yang sama, dengan mengonversi huruf-huruf menjadi huruf kecil. Tujuan dari tahapan ini adalah untuk mempermudah komputer dalam membaca dan mengolah data (Asri & Kuswardani, 2024).
Contoh: Kalimat “Saya mahasiswi Ilmu Komputer” menjadi [“saya mahasiswi ilmu komputer”].",0,466,False,False
"Proses memecah teks menjadi bagian yang lebih kecil (token), seperti kata, frasa, atau kalimat disebut tokenisasi (UMA, 2024). Tokenisasi bertujuan untuk mempermudah komputer memahami dan memproses informasi pada teks (Sofiana, 2024).
Contoh: Kalimat “Saya mahasiswi Ilmu Komputer” menjadi [“Saya”, “mahasiswi”, “Ilmu”, “Komputer”].",0,332,False,False
"Stopword adalah kata-kata umum dalam bahasa yang tidak memberikan banyak makna kontekstual pada kalimat, seperti “dan”, “yang”, atau “adalah” (Widiawati & Wahid, 2025).
Contoh: Kalimat “Saya mahasiswi di Prodi Ilmu Komputer”, yang merupakan stopword pada kalimat adalah kata “di”.
Untuk memberikan perbedaan pada teks AI dan teks Manusia, penulis memberikan bobot pada setiap stopword berdasarkan urutan banyaknya kata tersebut pada masing-masing list (teks AI dan teks Manusia).",0,479,False,False
